REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"Region1","PWR_NGS_002",1,2034,11.8561805287557
"Region1","PWR_NGS_002",1,2035,19.0304118144002
"Region1","PWR_OILPRD_001",1,2018,40
"Region1","PWR_OILPRD_001",1,2019,35
"Region1","PWR_OILPRD_001",1,2020,27
"Region1","PWR_OILPRD_001",1,2021,20
"Region1","PWR_OILPRD_001",1,2022,10
"Region1","PWR_SOL_003",1,2019,1.321129764
"Region1","PWR_SOL_003",1,2020,3.963389292
"Region1","PWR_SOL_003",1,2021,9.247908348
"Region1","PWR_SOL_003",1,2022,14.532427404
"Region1","PWR_SOL_003",1,2023,19.81694646
"Region1","PWR_SOL_003",1,2024,25.101465516
"Region1","PWR_SOL_003",1,2025,38.312763156
"Region1","PWR_SOL_003",1,2026,51.524060796
"Region1","PWR_SOL_003",1,2027,64.735358436
"Region1","PWR_SOL_003",1,2028,77.946656076
"Region1","PWR_SOL_003",1,2029,91.157953716
"Region1","PWR_SOL_003",1,2030,117.580548996
"Region1","PWR_SOL_003",1,2031,144.003144276
"Region1","PWR_SOL_003",1,2032,170.425739556
"Region1","PWR_SOL_003",1,2033,196.848334836
"Region1","PWR_SOL_003",1,2034,223.270930116
"Region1","PWR_SOL_003",1,2035,249.693525396
"Region1","PWR_SOL_E001",1,2018,0.95121343008
"Region1","PWR_SOL_E001",1,2019,0.95121343008
"Region1","PWR_SOL_E001",1,2020,1.37397495456
"Region1","PWR_SOL_E001",1,2021,1.37397495456
"Region1","PWR_SOL_E001",1,2022,1.37397495456
"Region1","PWR_SOL_E001",1,2023,1.37397495456
"Region1","PWR_SOL_E001",1,2024,6.65849401056
"Region1","PWR_SOL_E001",1,2025,19.86979165056
"Region1","PWR_SOL_E001",1,2026,33.08108929056
"Region1","PWR_SOL_E001",1,2027,46.29238693056
"Region1","PWR_SOL_E001",1,2028,59.50368457056
"Region1","PWR_SOL_E001",1,2029,72.71498221056
"Region1","PWR_SOL_E001",1,2030,99.13757749056
"Region1","PWR_SOL_E001",1,2031,125.56017277056
"Region1","PWR_SOL_E001",1,2032,151.98276805056
"Region1","PWR_SOL_E001",1,2033,178.40536333056
"Region1","PWR_SOL_E001",1,2034,204.82795861056
"Region1","PWR_SOL_E001",1,2035,231.25055389056
"Region1","PWR_TRN_001",1,2018,1067.64680162
"Region1","PWR_TRN_001",1,2019,1113.21225419054
"Region1","PWR_TRN_001",1,2020,1168.69104235865
"Region1","PWR_TRN_001",1,2021,1230.07537396189
"Region1","PWR_TRN_001",1,2022,1302.08343097863
"Region1","PWR_TRN_001",1,2023,1383.05059683873
"Region1","PWR_TRN_001",1,2024,1651.46629799561
"Region1","PWR_TRN_001",1,2025,1836.79637444011
"Region1","PWR_TRN_001",1,2026,2040.73440602573
"Region1","PWR_TRN_001",1,2027,2281.09031126113
"Region1","PWR_TRN_001",1,2028,2362.95445489149
"Region1","PWR_TRN_001",1,2029,2654.04714642796
"Region1","PWR_TRN_001",1,2030,2958.63026034309
"Region1","PWR_TRN_001",1,2031,3260.71443527462
"Region1","PWR_TRN_001",1,2032,3596.51197640873
"Region1","PWR_TRN_001",1,2033,4016.33629997763
"Region1","PWR_TRN_001",1,2034,4376.06581484922
"Region1","PWR_TRN_001",1,2035,4773.61045958184
"Region1","PWR_WND_E001",1,2018,1.597453998624
"Region1","PWR_WND_E001",1,2019,1.76899268304
"Region1","PWR_WND_E001",1,2020,1.76899268304
"Region1","PWR_WND_E001",1,2021,1.76899268304
"Region1","PWR_WND_E001",1,2022,1.76899268304
"Region1","PWR_WND_E001",1,2023,1.76899268304
"Region1","PWR_WND_E001",1,2024,1.76899268304
"Region1","PWR_WND_E001",1,2025,28.57191212304
"Region1","PWR_WND_E001",1,2026,55.37483156304
"Region1","PWR_WND_E001",1,2027,82.17775100304
"Region1","PWR_WND_E001",1,2028,108.98067044304
"Region1","PWR_WND_E001",1,2029,135.78358988304
"Region1","PWR_WND_E001",1,2030,189.38942876304
"Region1","PWR_WND_E001",1,2031,242.99526764304
"Region1","PWR_WND_E001",1,2032,296.60110652304
"Region1","PWR_WND_E001",1,2033,350.20694540304
"Region1","PWR_WND_E001",1,2034,403.81278428304
"Region1","PWR_WND_E001",1,2035,457.41862316304
"Region1","RES_CWH_BIO_001",1,2018,410.9695091
"Region1","RES_CWH_BIO_001",1,2019,466.704803086
"Region1","RES_CWH_BIO_001",1,2020,523.325352986
"Region1","RES_CWH_BIO_001",1,2021,580.861232286
"Region1","RES_CWH_BIO_001",1,2022,639.343535687
"Region1","RES_CWH_BIO_001",1,2023,698.804414847
"Region1","RES_CWH_BIO_001",1,2024,602.993711392374
"Region1","RES_CWH_BIO_001",1,2025,600.798328531256
"Region1","RES_CWH_BIO_001",1,2026,595.220451691463
"Region1","RES_CWH_BIO_001",1,2027,585.80783398777
"Region1","RES_CWH_BIO_001",1,2028,725.012777959697
"Region1","RES_CWH_BIO_001",1,2029,720.178920636334
"Region1","RES_CWH_BIO_001",1,2030,714.591268396098
"Region1","RES_CWH_BIO_001",1,2031,707.094949313739
"Region1","RES_CWH_BIO_001",1,2032,698.880074664517
"Region1","RES_CWH_BIO_001",1,2033,697.937223052122
"Region1","RES_CWH_BIO_001",1,2034,695.418351623633
"Region1","RES_CWH_BIO_001",1,2035,677.773150255999
"Region1","RES_CWH_EL_001",1,2018,163.0878282
"Region1","RES_CWH_EL_001",1,2019,149.4971758
"Region1","RES_CWH_EL_001",1,2020,135.9065235
"Region1","RES_CWH_EL_001",1,2021,122.3158711
"Region1","RES_CWH_EL_001",1,2022,108.7252188
"Region1","RES_CWH_EL_001",1,2023,95.13456644
"Region1","RES_CWH_EL_001",1,2024,237.827315600626
"Region1","RES_CWH_EL_001",1,2025,287.950936112744
"Region1","RES_CWH_EL_001",1,2026,342.538782903537
"Region1","RES_CWH_EL_001",1,2027,402.07985145923
"Region1","RES_CWH_EL_001",1,2028,314.159833337303
"Region1","RES_CWH_EL_001",1,2029,371.474381512667
"Region1","RES_CWH_EL_001",1,2030,430.779109603902
"Region1","RES_CWH_EL_001",1,2031,477.185171686261
"Region1","RES_CWH_EL_001",1,2032,525.631605335483
"Region1","RES_CWH_EL_001",1,2033,568.172735947878
"Region1","RES_CWH_EL_001",1,2034,585.893187532288
"Region1","RES_CWH_EL_001",1,2035,626.892547990091
"Region1","RES_CWH_KER_001",1,2018,19.67690101
"Region1","RES_CWH_KER_001",1,2019,18.03715926
"Region1","RES_CWH_KER_001",1,2020,16.39741751
"Region1","RES_CWH_KER_001",1,2021,14.75767576
"Region1","RES_CWH_KER_001",1,2022,13.11793401
"Region1","RES_CWH_KER_001",1,2023,11.47819226
"Region1","RES_CWH_KER_001",1,2024,9.838450505
"Region1","RES_CWH_KER_001",1,2025,8.198708754
"Region1","RES_CWH_KER_001",1,2026,6.558967003
"Region1","RES_CWH_KER_001",1,2027,4.919225252
"Region1","RES_CWH_KER_001",1,2028,3.279483502
"Region1","RES_CWH_KER_001",1,2029,1.639741751
"Region1","RES_CWH_LPG_001",1,2018,172.8967338
"Region1","RES_CWH_LPG_001",1,2019,158.4886726
"Region1","RES_CWH_LPG_001",1,2020,144.0806115
"Region1","RES_CWH_LPG_001",1,2021,129.6725503
"Region1","RES_CWH_LPG_001",1,2022,115.2644892
"Region1","RES_CWH_LPG_001",1,2023,100.856428
"Region1","RES_CWH_LPG_001",1,2024,86.4483669
"Region1","RES_CWH_LPG_001",1,2025,72.04030575
"Region1","RES_CWH_LPG_001",1,2026,57.6322446
"Region1","RES_CWH_LPG_001",1,2027,43.22418345
"Region1","RES_CWH_LPG_001",1,2028,28.8161223
"Region1","RES_CWH_LPG_001",1,2029,14.40806115
"Region1","RES_CWH_NGS_001",1,2018,0.454991405
"Region1","RES_CWH_NGS_001",1,2019,0.417075454
"Region1","RES_CWH_NGS_001",1,2020,0.379159504
"Region1","RES_CWH_NGS_001",1,2021,0.341243554
"Region1","RES_CWH_NGS_001",1,2022,0.303327603
"Region1","RES_CWH_NGS_001",1,2023,0.265411653
"Region1","RES_CWH_NGS_001",1,2024,0.227495702
"Region1","RES_CWH_NGS_001",1,2025,0.189579752
"Region1","RES_CWH_NGS_001",1,2026,0.151663802
"Region1","RES_CWH_NGS_001",1,2027,0.113747851
"Region1","RES_CWH_NGS_001",1,2028,0.0758319009999558
"Region1","RES_CWH_NGS_001",1,2029,0.0379159500000232
"Region1","RES_CWH_NGS_001",1,2034,27.8098458440793
"Region1","RES_CWH_NGS_001",1,2035,48.9282687539101
"Region1","RES_EL_APP_001",1,2018,228.43
"Region1","RES_EL_APP_001",1,2019,251.93
"Region1","RES_EL_APP_001",1,2020,277.85
"Region1","RES_EL_APP_001",1,2021,306.44
"Region1","RES_EL_APP_001",1,2022,337.96
"Region1","RES_EL_APP_001",1,2023,372.73
"Region1","RES_EL_APP_001",1,2024,411.07
"Region1","RES_EL_APP_001",1,2025,453.36
"Region1","RES_EL_APP_001",1,2026,500
"Region1","RES_EL_APP_001",1,2027,551.44
"Region1","RES_EL_APP_001",1,2028,608.17
"Region1","RES_EL_APP_001",1,2029,670.74
"Region1","RES_EL_APP_001",1,2030,739.74
"Region1","RES_EL_APP_001",1,2031,815.84
"Region1","RES_EL_APP_001",1,2032,899.77
"Region1","RES_EL_APP_001",1,2033,992.34
"Region1","RES_EL_APP_001",1,2034,1094.43
"Region1","RES_EL_APP_001",1,2035,1207.02
"Region1","TRA_BUS",1,2018,1676721.822
"Region1","TRA_BUS",1,2019,1756786.47667
"Region1","TRA_BUS",1,2020,1843832.604
"Region1","TRA_BUS",1,2021,1935186.071
"Region1","TRA_BUS",1,2022,2031059.746
"Region1","TRA_BUS",1,2023,2131677.016
"Region1","TRA_BUS",1,2024,2237272.297
"Region1","TRA_BUS",1,2025,2348091.577
"Region1","TRA_BUS",1,2026,2464392.982
"Region1","TRA_BUS",1,2027,2586447.382
"Region1","TRA_BUS",1,2028,2714539.013
"Region1","TRA_BUS",1,2029,2848966.14
"Region1","TRA_BUS",1,2030,2990041.746
"Region1","TRA_BUS",1,2031,3138094.257
"Region1","TRA_BUS",1,2032,3293468.31
"Region1","TRA_BUS",1,2033,3456525.5639
"Region1","TRA_BUS",1,2034,3627645.4568
"Region1","TRA_BUS",1,2035,3807226.2122
"Region1","TRA_BUS_BIODSL_001",1,2018,1056721.822
"Region1","TRA_BUS_BIODSL_001",1,2019,1429894.76911
"Region1","TRA_BUS_BIODSL_001",1,2020,1837938.1935
"Region1","TRA_BUS_BIODSL_001",1,2021,1921167.07304
"Region1","TRA_BUS_BIODSL_001",1,2022,2000430.00928
"Region1","TRA_BUS_BIODSL_001",1,2023,2083301.0588
"Region1","TRA_BUS_BIODSL_001",1,2024,2142033.42184
"Region1","TRA_BUS_BIODSL_001",1,2025,2192756.51206
"Region1","TRA_BUS_BIODSL_001",1,2026,2216693.55442
"Region1","TRA_BUS_BIODSL_001",1,2027,2196706.85995
"Region1","TRA_BUS_BIODSL_001",1,2028,2221532.6808
"Region1","TRA_BUS_BIODSL_001",1,2029,2134235.00810511
"Region1","TRA_BUS_BIODSL_001",1,2030,2060037.45755384
"Region1","TRA_BUS_BIODSL_001",1,2031,2012832.10563977
"Region1","TRA_BUS_BIODSL_001",1,2032,1940817.21923161
"Region1","TRA_BUS_BIODSL_001",1,2033,1685223.82568912
"Region1","TRA_BUS_BIODSL_001",1,2034,1743047.4436
"Region1","TRA_BUS_BIODSL_001",1,2035,1596598.1628
"Region1","TRA_BUS_DSL_001",1,2018,620000
"Region1","TRA_BUS_DSL_001",1,2019,324973.4994
"Region1","TRA_BUS_ELC_001",1,2019,1918.20816
"Region1","TRA_BUS_ELC_001",1,2020,5894.4105
"Region1","TRA_BUS_ELC_001",1,2021,14018.99796
"Region1","TRA_BUS_ELC_001",1,2022,30629.73672
"Region1","TRA_BUS_ELC_001",1,2023,48375.9572
"Region1","TRA_BUS_ELC_001",1,2024,95238.87516
"Region1","TRA_BUS_ELC_001",1,2025,155335.06494
"Region1","TRA_BUS_ELC_001",1,2026,247699.42758
"Region1","TRA_BUS_ELC_001",1,2027,389740.52205
"Region1","TRA_BUS_ELC_001",1,2028,493006.3322
"Region1","TRA_BUS_ELC_001",1,2029,714731.131894895
"Region1","TRA_BUS_ELC_001",1,2030,930004.288446163
"Region1","TRA_BUS_ELC_001",1,2031,1125262.15136023
"Region1","TRA_BUS_ELC_001",1,2032,1352651.09076839
"Region1","TRA_BUS_ELC_001",1,2033,1771301.73821088
"Region1","TRA_BUS_ELC_001",1,2034,1884598.0132
"Region1","TRA_BUS_ELC_001",1,2035,2210628.0494
"Region1","TRA_CAR",1,2018,365428.9603
"Region1","TRA_CAR",1,2019,382878.4492
"Region1","TRA_CAR",1,2020,399220.0611
"Region1","TRA_CAR",1,2021,416249.3074
"Region1","TRA_CAR",1,2022,433994.5971
"Region1","TRA_CAR",1,2023,452485.4846
"Region1","TRA_CAR",1,2024,471752.714
"Region1","TRA_CAR",1,2025,491828.2652
"Region1","TRA_CAR",1,2026,512745.4026
"Region1","TRA_CAR",1,2027,534538.7237
"Region1","TRA_CAR",1,2028,557244.2117
"Region1","TRA_CAR",1,2029,580899.2881
"Region1","TRA_CAR",1,2030,605542.8686
"Region1","TRA_CAR",1,2031,631215.4199
"Region1","TRA_CAR",1,2032,657959.0198
"Region1","TRA_CAR",1,2033,685817.4182
"Region1","TRA_CAR",1,2034,714836.1008
"Region1","TRA_CAR",1,2035,745062.3559
"Region1","TRA_CAR_BIODSL_001",1,2018,16602.1430000001
"Region1","TRA_CAR_BIODSL_001",1,2019,25488.4509
"Region1","TRA_CAR_BIODSL_001",1,2020,34161.5835
"Region1","TRA_CAR_BIODSL_001",1,2021,51630.8364
"Region1","TRA_CAR_BIODSL_001",1,2022,74204.5788
"Region1","TRA_CAR_BIODSL_001",1,2023,109385.0604
"Region1","TRA_CAR_BIODSL_001",1,2024,152606.7378
"Region1","TRA_CAR_BIODSL_001",1,2025,196554.3426
"Region1","TRA_CAR_BIODSL_001",1,2026,195031.4949
"Region1","TRA_CAR_BIODSL_001",1,2027,193509.6471
"Region1","TRA_CAR_BIODSL_001",1,2028,191986.7994
"Region1","TRA_CAR_BIODSL_001",1,2029,190464.9516
"Region1","TRA_CAR_BIODSL_001",1,2030,184152.5829
"Region1","TRA_CAR_BIODSL_001",1,2031,179363.0619
"Region1","TRA_CAR_BIODSL_001",1,2032,170004.9978
"Region1","TRA_CAR_BIODSL_001",1,2033,196581.498934327
"Region1","TRA_CAR_BIODSL_001",1,2034,172484.908834327
"Region1","TRA_CAR_BIODSL_001",1,2035,196666.468464327
"Region1","TRA_CAR_BIOGSL_001",1,2019,178296.50944
"Region1","TRA_CAR_BIOGSL_001",1,2020,327184.06542
"Region1","TRA_CAR_BIOGSL_001",1,2021,304439.58949
"Region1","TRA_CAR_BIOGSL_001",1,2022,289972.60074
"Region1","TRA_CAR_BIOGSL_001",1,2023,263495.3855
"Region1","TRA_CAR_BIOGSL_001",1,2024,229598.03189
"Region1","TRA_CAR_BIOGSL_001",1,2025,163303.62095
"Region1","TRA_CAR_BIOGSL_001",1,2026,166802.973258873
"Region1","TRA_CAR_BIOGSL_001",1,2027,179670.087068873
"Region1","TRA_CAR_BIOGSL_001",1,2028,199377.483668217
"Region1","TRA_CAR_BIOGSL_001",1,2029,207624.592258873
"Region1","TRA_CAR_BIOGSL_001",1,2030,233671.951127217
"Region1","TRA_CAR_BIOGSL_001",1,2031,262469.881097873
"Region1","TRA_CAR_BIOGSL_001",1,2032,266263.940338
"Region1","TRA_CAR_DSL_001",1,2018,1826.8173
"Region1","TRA_CAR_DSL_001",1,2019,836.9163
"Region1","TRA_CAR_ELC_001",1,2021,3313.76859
"Region1","TRA_CAR_ELC_001",1,2022,3313.76859
"Region1","TRA_CAR_ELC_001",1,2023,3313.76859
"Region1","TRA_CAR_ELC_001",1,2024,3313.76859
"Region1","TRA_CAR_ELC_001",1,2025,35631.63648
"Region1","TRA_CAR_ELC_001",1,2026,44299.3966611273
"Region1","TRA_CAR_ELC_001",1,2027,44299.3966611269
"Region1","TRA_CAR_ELC_001",1,2028,38189.8989117827
"Region1","TRA_CAR_ELC_001",1,2029,44299.396661127
"Region1","TRA_CAR_ELC_001",1,2030,38189.8989117827
"Region1","TRA_CAR_ELC_001",1,2031,44299.3966611271
"Region1","TRA_CAR_ELC_001",1,2032,80616.7004110003
"Region1","TRA_CAR_ELC_001",1,2033,352086.745554673
"Region1","TRA_CAR_ELC_001",1,2034,399398.898624673
"Region1","TRA_CAR_ELC_001",1,2035,399398.898624673
"Region1","TRA_CAR_GSL_001",1,2018,347000
"Region1","TRA_CAR_GSL_001",1,2019,159097.88862
"Region1","TRA_CAR_HYB_001",1,2019,9579.34197
"Region1","TRA_CAR_HYB_001",1,2020,18937.20609
"Region1","TRA_CAR_HYB_001",1,2021,28432.55646
"Region1","TRA_CAR_HYB_001",1,2022,28432.55646
"Region1","TRA_CAR_HYB_001",1,2023,28432.55646
"Region1","TRA_CAR_HYB_001",1,2024,28432.55646
"Region1","TRA_CAR_HYB_001",1,2025,28432.55646
"Region1","TRA_CAR_HYB_001",1,2026,28432.55646
"Region1","TRA_CAR_HYB_001",1,2027,28432.55646
"Region1","TRA_CAR_HYB_001",1,2028,28432.55646
"Region1","TRA_CAR_HYB_001",1,2029,28432.55646
"Region1","TRA_CAR_HYB_001",1,2030,28432.55646
"Region1","TRA_CAR_HYB_001",1,2031,18853.21449
"Region1","TRA_CAR_HYB_001",1,2032,9495.35037
"Region1","TRA_CAR_NGS_001",1,2019,9579.34197
"Region1","TRA_CAR_NGS_001",1,2020,18937.20609
"Region1","TRA_CAR_NGS_001",1,2021,28432.55646
"Region1","TRA_CAR_NGS_001",1,2022,38071.09251
"Region1","TRA_CAR_NGS_001",1,2023,47858.71365
"Region1","TRA_CAR_NGS_001",1,2024,57801.61926
"Region1","TRA_CAR_NGS_001",1,2025,67906.10871
"Region1","TRA_CAR_NGS_001",1,2026,78178.98132
"Region1","TRA_CAR_NGS_001",1,2027,88627.03641
"Region1","TRA_CAR_NGS_001",1,2028,99257.47326
"Region1","TRA_CAR_NGS_001",1,2029,110077.79112
"Region1","TRA_CAR_NGS_001",1,2030,121095.879201
"Region1","TRA_CAR_NGS_001",1,2031,126229.865751
"Region1","TRA_CAR_NGS_001",1,2032,131578.030881
"Region1","TRA_CAR_NGS_001",1,2033,137149.173711
"Region1","TRA_CAR_NGS_001",1,2034,142952.293341
"Region1","TRA_CAR_NGS_001",1,2035,148996.988811
"Region1","TRA_MCY",1,2018,823745.0739
"Region1","TRA_MCY",1,2019,863079.4784
"Region1","TRA_MCY",1,2020,899916.5213
"Region1","TRA_MCY",1,2021,938303.6205
"Region1","TRA_MCY",1,2022,978304.8153
"Region1","TRA_MCY",1,2023,1019986.727
"Region1","TRA_MCY",1,2024,1063418.657
"Region1","TRA_MCY",1,2025,1108672.696
"Region1","TRA_MCY",1,2026,1155823.827
"Region1","TRA_MCY",1,2027,1204950.04
"Region1","TRA_MCY",1,2028,1256132.448
"Region1","TRA_MCY",1,2029,1309455.405
"Region1","TRA_MCY",1,2030,1365006.634
"Region1","TRA_MCY",1,2031,1422877.356
"Region1","TRA_MCY",1,2032,1483162.421
"Region1","TRA_MCY",1,2033,1545960.45
"Region1","TRA_MCY",1,2034,1611373.976
"Region1","TRA_MCY",1,2035,1679509.596
"Region1","TRA_MCY_001",1,2018,823000
"Region1","TRA_MCY_001",1,2019,251885.664665238
"Region1","TRA_MCY_BIOGSL_001",1,2018,745.073900000036
"Region1","TRA_MCY_BIOGSL_001",1,2019,609976.935434762
"Region1","TRA_MCY_BIOGSL_001",1,2020,896315.58143
"Region1","TRA_MCY_BIOGSL_001",1,2021,929872.76367
"Region1","TRA_MCY_BIOGSL_001",1,2022,960084.83748
"Region1","TRA_MCY_BIOGSL_001",1,2023,986881.43786
"Region1","TRA_MCY_BIOGSL_001",1,2024,1007670.53237
"Region1","TRA_MCY_BIOGSL_001",1,2025,1018468.247347
"Region1","TRA_MCY_BIOGSL_001",1,2026,1013166.79413
"Region1","TRA_MCY_BIOGSL_001",1,2027,982414.255804
"Region1","TRA_MCY_BIOGSL_001",1,2028,932187.015783
"Region1","TRA_MCY_BIOGSL_001",1,2029,861455.868292793
"Region1","TRA_MCY_BIOGSL_001",1,2030,737640.774260226
"Region1","TRA_MCY_BIOGSL_001",1,2031,603222.92964
"Region1","TRA_MCY_BIOGSL_001",1,2032,482761.37111
"Region1","TRA_MCY_BIOGSL_001",1,2033,522537.9338
"Region1","TRA_MCY_BIOGSL_001",1,2034,233119.31525
"Region1","TRA_MCY_BIOGSL_001",1,2035,105605.102189999
"Region1","TRA_MCY_EL_001",1,2019,1216.8783
"Region1","TRA_MCY_EL_001",1,2020,3600.93987
"Region1","TRA_MCY_EL_001",1,2021,8430.85683
"Region1","TRA_MCY_EL_001",1,2022,18219.97782
"Region1","TRA_MCY_EL_001",1,2023,33105.28914
"Region1","TRA_MCY_EL_001",1,2024,55748.12463
"Region1","TRA_MCY_EL_001",1,2025,90204.448653
"Region1","TRA_MCY_EL_001",1,2026,142657.03287
"Region1","TRA_MCY_EL_001",1,2027,222535.784196
"Region1","TRA_MCY_EL_001",1,2028,323945.432217
"Region1","TRA_MCY_EL_001",1,2029,447999.536707207
"Region1","TRA_MCY_EL_001",1,2030,627365.859739774
"Region1","TRA_MCY_EL_001",1,2031,819654.42636
"Region1","TRA_MCY_EL_001",1,2032,1000401.04989
"Region1","TRA_MCY_EL_001",1,2033,1023422.5162
"Region1","TRA_MCY_EL_001",1,2034,1378254.66075
"Region1","TRA_MCY_EL_001",1,2035,1573904.49381
"Region1","TRA_PLANE_FREIGHT_001",1,2018,1183.59
"Region1","TRA_PLANE_FREIGHT_001",1,2019,1146.61
"Region1","TRA_PLANE_FREIGHT_001",1,2020,1109.62
"Region1","TRA_PLANE_FREIGHT_001",1,2021,1072.63
"Region1","TRA_PLANE_FREIGHT_001",1,2022,1358.04971340093
"Region1","TRA_PLANE_FREIGHT_001",1,2023,998.66
"Region1","TRA_PLANE_FREIGHT_001",1,2024,961.67
"Region1","TRA_PLANE_FREIGHT_001",1,2025,1850.927249
"Region1","TRA_PLANE_FREIGHT_001",1,2026,887.7
"Region1","TRA_PLANE_FREIGHT_001",1,2027,850.71
"Region1","TRA_PLANE_FREIGHT_001",1,2028,2241.878508
"Region1","TRA_PLANE_FREIGHT_001",1,2029,1383.3764090471
"Region1","TRA_PLANE_FREIGHT_001",1,2030,1383.3764090471
"Region1","TRA_PLANE_FREIGHT_001",1,2031,702.76
"Region1","TRA_PLANE_FREIGHT_001",1,2032,665.77
"Region1","TRA_PLANE_FREIGHT_001",1,2033,976.292767694957
"Region1","TRA_PLANE_FREIGHT_001",1,2034,2402.84769707368
"Region1","TRA_PLANE_FREIGHT_001",1,2035,554.81
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2018,0.00464599999995873
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2019,115.054549
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2020,235.263943
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2021,360.962488
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2022,170.10253459907
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2023,630.28917
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2024,774.724658
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2026,1085.314411
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2027,1252.444441
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2029,1006.3764049529
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2030,1164.0045009529
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2031,2012.646155
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2032,2228.744345
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2033,2109.14374330504
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2034,886.104205926318
"Region1","TRA_PLANE_FREIGHT_BIO_001",1,2035,2951.081171
"Region1","TRA_PLANE_PSNG_001",1,2018,122128.043
"Region1","TRA_PLANE_PSNG_001",1,2019,118311.5416
"Region1","TRA_PLANE_PSNG_001",1,2020,114495.0403
"Region1","TRA_PLANE_PSNG_001",1,2021,117661.444794705
"Region1","TRA_PLANE_PSNG_001",1,2022,106862.0376
"Region1","TRA_PLANE_PSNG_001",1,2023,103045.5362
"Region1","TRA_PLANE_PSNG_001",1,2024,99229.0349
"Region1","TRA_PLANE_PSNG_001",1,2025,146852.466983243
"Region1","TRA_PLANE_PSNG_001",1,2026,91596.03222
"Region1","TRA_PLANE_PSNG_001",1,2027,154967.527733871
"Region1","TRA_PLANE_PSNG_001",1,2028,201561.660832215
"Region1","TRA_PLANE_PSNG_001",1,2029,103649.545166299
"Region1","TRA_PLANE_PSNG_001",1,2030,76330.02685
"Region1","TRA_PLANE_PSNG_001",1,2031,93620.3830236453
"Region1","TRA_PLANE_PSNG_001",1,2032,85000.8313628346
"Region1","TRA_PLANE_PSNG_001",1,2033,64880.5228200001
"Region1","TRA_PLANE_PSNG_001",1,2034,80638.9493694445
"Region1","TRA_PLANE_PSNG_001",1,2035,57247.52014
"Region1","TRA_PLANE_PSNG_BIO_001",1,2019,11752.174
"Region1","TRA_PLANE_PSNG_BIO_001",1,2020,24019.9944
"Region1","TRA_PLANE_PSNG_BIO_001",1,2021,29854.0614052951
"Region1","TRA_PLANE_PSNG_BIO_001",1,2022,50238.7753999998
"Region1","TRA_PLANE_PSNG_BIO_001",1,2023,64263.4206000003
"Region1","TRA_PLANE_PSNG_BIO_001",1,2024,78951.3734
"Region1","TRA_PLANE_PSNG_BIO_001",1,2025,42905.8014167566
"Region1","TRA_PLANE_PSNG_BIO_001",1,2026,110492.40588
"Region1","TRA_PLANE_PSNG_BIO_001",1,2027,60252.2734661287
"Region1","TRA_PLANE_PSNG_BIO_001",1,2028,27642.7571677846
"Region1","TRA_PLANE_PSNG_BIO_001",1,2029,140448.186333701
"Region1","TRA_PLANE_PSNG_BIO_001",1,2030,183628.76025
"Region1","TRA_PLANE_PSNG_BIO_001",1,2031,183230.084076355
"Region1","TRA_PLANE_PSNG_BIO_001",1,2032,209838.908437165
"Region1","TRA_PLANE_PSNG_BIO_001",1,2033,249117.40208
"Region1","TRA_PLANE_PSNG_BIO_001",1,2034,253762.026930555
"Region1","TRA_PLANE_PSNG_BIO_001",1,2035,298882.26306
"Region1","TRA_RLW_FREIGHT_BIODSL_001",1,2031,42473.6538865187
"Region1","TRA_RLW_FREIGHT_BIODSL_001",1,2033,59200.0586666667
"Region1","TRA_RLW_FREIGHT_BIODSL_001",1,2034,37860.4444133333
"Region1","TRA_RLW_FREIGHT_BIODSL_001",1,2035,57390.6812999997
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2018,9065.64896
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2019,9349.390428
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2020,13202.31161
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2021,17287.2557
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2022,21614.9722999997
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2023,26196.65659
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2024,31043.9669
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2025,36169.0423999999
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2026,41584.5219000001
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2027,47303.56335
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2028,53339.8638999998
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2029,59707.6806000002
