REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"Region1","S2D1B2","PWR_COA_001",1,2027,1438.76883954407
"Region1","S2D1B2","PWR_COA_001",1,2028,1436.512104
"Region1","S2D1B2","PWR_COA_001",1,2029,1528.25163285071
"Region1","S2D1B2","PWR_COA_001",1,2030,1644.58793685071
"Region1","S2D1B2","PWR_COA_001",1,2031,1761.19229685071
"Region1","S2D1B2","PWR_COA_001",1,2032,1878.60082485071
"Region1","S2D1B2","PWR_COA_001",1,2033,1996.54546485071
"Region1","S2D1B2","PWR_COA_001",1,2034,2115.02621685071
"Region1","S2D1B2","PWR_COA_001",1,2035,2233.77502485071
"Region1","S2D1B2","PWR_GEO_001",1,2018,46.9523373336
"Region1","S2D1B2","PWR_GEO_001",1,2019,55.42231248
"Region1","S2D1B2","PWR_GEO_001",1,2020,59.759710848
"Region1","S2D1B2","PWR_GEO_001",1,2021,82.4105689920001
"Region1","S2D1B2","PWR_GEO_001",1,2022,105.061427136
"Region1","S2D1B2","PWR_GEO_001",1,2023,127.953251856
"Region1","S2D1B2","PWR_GEO_001",1,2024,150.60411
"Region1","S2D1B2","PWR_GEO_001",1,2025,173.49593472
"Region1","S2D1B2","PWR_GEO_001",1,2026,172.29110184
"Region1","S2D1B2","PWR_GEO_001",1,2027,171.08626896
"Region1","S2D1B2","PWR_GEO_001",1,2028,169.88143608
"Region1","S2D1B2","PWR_GEO_001",1,2029,168.6766032
"Region1","S2D1B2","PWR_GEO_001",1,2030,167.712736896
"Region1","S2D1B2","PWR_GEO_001",1,2031,190.604561616
"Region1","S2D1B2","PWR_GEO_001",1,2032,216.764287940046
"Region1","S2D1B2","PWR_GEO_001",1,2033,263.18904912
"Region1","S2D1B2","PWR_GEO_001",1,2034,288.89215056
"Region1","S2D1B2","PWR_GEO_001",1,2035,153.610711327124
"Region1","S2D1B2","PWR_HYD_001",1,2018,62.98622208
"Region1","S2D1B2","PWR_HYD_001",1,2019,61.7601024
"Region1","S2D1B2","PWR_HYD_001",1,2020,60.5112768
"Region1","S2D1B2","PWR_HYD_001",1,2021,59.2624512
"Region1","S2D1B2","PWR_HYD_001",1,2022,58.1271552
"Region1","S2D1B2","PWR_HYD_001",1,2023,56.8783296
"Region1","S2D1B2","PWR_HYD_001",1,2024,78.335424
"Region1","S2D1B2","PWR_HYD_001",1,2025,77.3136576
"Region1","S2D1B2","PWR_HYD_001",1,2026,76.1783616
"Region1","S2D1B2","PWR_HYD_001",1,2027,75.1565952
"Region1","S2D1B2","PWR_HYD_001",1,2028,74.0212992
"Region1","S2D1B2","PWR_HYD_001",1,2029,72.9995328
"Region1","S2D1B2","PWR_HYD_001",1,2030,71.9777664
"Region1","S2D1B2","PWR_HYD_001",1,2031,71.0695296
"Region1","S2D1B2","PWR_HYD_001",1,2032,70.0477632
"Region1","S2D1B2","PWR_HYD_001",1,2033,69.1395264
"Region1","S2D1B2","PWR_HYD_001",1,2034,68.2312896
"Region1","S2D1B2","PWR_HYD_001",1,2035,92.2119706072958
"Region1","S2D1B2","PWR_NGS_001",1,2018,254.189380164925
"Region1","S2D1B2","PWR_NGS_001",1,2019,231.41585709744
"Region1","S2D1B2","PWR_NGS_001",1,2020,212.465200172804
"Region1","S2D1B2","PWR_NGS_001",1,2021,287.47710786271
"Region1","S2D1B2","PWR_NGS_001",1,2022,313.97422162823
"Region1","S2D1B2","PWR_NGS_001",1,2023,301.06053180603
"Region1","S2D1B2","PWR_NGS_001",1,2024,152.778920132639
"Region1","S2D1B2","PWR_NGS_001",1,2025,161.688643429071
"Region1","S2D1B2","PWR_NGS_001",1,2026,162.776171091044
"Region1","S2D1B2","PWR_NGS_001",1,2027,201.112116956801
"Region1","S2D1B2","PWR_NGS_001",1,2028,405.271877618372
"Region1","S2D1B2","PWR_NGS_001",1,2029,101.101097214588
"Region1","S2D1B2","PWR_NGS_001",1,2030,85.7462624907434
"Region1","S2D1B2","PWR_NGS_001",1,2031,35.9390945192221
"Region1","S2D1B2","PWR_NGS_001",1,2034,88.1130941283933
"Region1","S2D1B2","PWR_OILPRD_001",1,2018,60.9759242559402
"Region1","S2D1B2","PWR_OILPRD_001",1,2019,64.0180045478484
"Region1","S2D1B2","PWR_OILPRD_001",1,2020,103.552667276588
"Region1","S2D1B2","PWR_SOL_003",1,2024,10.40688
"Region1","S2D1B2","PWR_SOL_003",1,2025,45.09648
"Region1","S2D1B2","PWR_SOL_003",1,2026,45.09648
"Region1","S2D1B2","PWR_SOL_003",1,2027,45.09648
"Region1","S2D1B2","PWR_SOL_003",1,2028,79.78608
"Region1","S2D1B2","PWR_SOL_003",1,2029,114.47568
"Region1","S2D1B2","PWR_SOL_003",1,2030,183.85488
"Region1","S2D1B2","PWR_SOL_003",1,2031,237.035248236311
"Region1","S2D1B2","PWR_SOL_003",1,2032,237.035248236311
"Region1","S2D1B2","PWR_SOL_003",1,2033,237.035248236311
"Region1","S2D1B2","PWR_SOL_003",1,2034,237.035248236311
"Region1","S2D1B2","PWR_SOL_003",1,2035,237.035248236311
"Region1","S2D1B2","PWR_SOL_E001",1,2018,2.4976512
"Region1","S2D1B2","PWR_SOL_E001",1,2019,2.4976512
"Region1","S2D1B2","PWR_SOL_E001",1,2020,3.6077184
"Region1","S2D1B2","PWR_SOL_E001",1,2021,3.6077184
"Region1","S2D1B2","PWR_SOL_E001",1,2022,3.6077184
"Region1","S2D1B2","PWR_SOL_E001",1,2023,3.6077184
"Region1","S2D1B2","PWR_SOL_E001",1,2024,10.40688
"Region1","S2D1B2","PWR_SOL_E001",1,2025,45.09648
"Region1","S2D1B2","PWR_SOL_E001",1,2026,45.09648
"Region1","S2D1B2","PWR_SOL_E001",1,2027,45.09648
"Region1","S2D1B2","PWR_SOL_E001",1,2028,45.09648
"Region1","S2D1B2","PWR_SOL_E001",1,2029,45.09648
"Region1","S2D1B2","PWR_SOL_E001",1,2030,114.47568
"Region1","S2D1B2","PWR_SOL_E001",1,2031,114.47568
"Region1","S2D1B2","PWR_SOL_E001",1,2032,147.661484314824
"Region1","S2D1B2","PWR_SOL_E001",1,2033,217.040684314824
"Region1","S2D1B2","PWR_SOL_E001",1,2034,286.419884314824
"Region1","S2D1B2","PWR_SOL_E001",1,2035,355.799084314824
"Region1","S2D1B2","PWR_TRN_001",1,2018,1072.224
"Region1","S2D1B2","PWR_TRN_001",1,2019,1134.73322002635
"Region1","S2D1B2","PWR_TRN_001",1,2020,1210.90052101165
"Region1","S2D1B2","PWR_TRN_001",1,2021,1292.92395852942
"Region1","S2D1B2","PWR_TRN_001",1,2022,1382.78910371051
"Region1","S2D1B2","PWR_TRN_001",1,2023,1479.75189470435
"Region1","S2D1B2","PWR_TRN_001",1,2024,1607.08136901919
"Region1","S2D1B2","PWR_TRN_001",1,2025,1623.68126430734
"Region1","S2D1B2","PWR_TRN_001",1,2026,1611.02148505214
"Region1","S2D1B2","PWR_TRN_001",1,2027,1950.52033266087
"Region1","S2D1B2","PWR_TRN_001",1,2028,2204.57743689837
"Region1","S2D1B2","PWR_TRN_001",1,2029,1988.4058580653
"Region1","S2D1B2","PWR_TRN_001",1,2030,2155.01487863745
"Region1","S2D1B2","PWR_TRN_001",1,2031,2295.89313058593
"Region1","S2D1B2","PWR_TRN_001",1,2032,2488.03608830558
"Region1","S2D1B2","PWR_TRN_001",1,2033,2758.23750915526
"Region1","S2D1B2","PWR_TRN_001",1,2034,3080.42746745392
"Region1","S2D1B2","PWR_TRN_001",1,2035,3122.75282309995
"Region1","S2D1B2","PWR_WND_E001",1,2018,1.59761376
"Region1","S2D1B2","PWR_WND_E001",1,2019,1.7691696
"Region1","S2D1B2","PWR_WND_E001",1,2020,1.7691696
"Region1","S2D1B2","PWR_WND_E001",1,2021,1.7691696
"Region1","S2D1B2","PWR_WND_E001",1,2022,1.7691696
"Region1","S2D1B2","PWR_WND_E001",1,2023,1.7691696
"Region1","S2D1B2","PWR_WND_E001",1,2024,1.7691696
"Region1","S2D1B2","PWR_WND_E001",1,2025,19.300032
"Region1","S2D1B2","PWR_WND_E001",1,2026,19.300032
"Region1","S2D1B2","PWR_WND_E001",1,2027,19.300032
"Region1","S2D1B2","PWR_WND_E001",1,2028,19.300032
"Region1","S2D1B2","PWR_WND_E001",1,2029,19.300032
"Region1","S2D1B2","PWR_WND_E001",1,2030,19.300032
"Region1","S2D1B2","PWR_WND_E001",1,2031,72.911232
"Region1","S2D1B2","PWR_WND_E001",1,2032,126.522432
"Region1","S2D1B2","PWR_WND_E001",1,2033,180.133632
"Region1","S2D1B2","PWR_WND_E001",1,2034,233.744832
"Region1","S2D1B2","PWR_WND_E001",1,2035,287.356032
"Region1","S2D1B2","RES_CWH_BIO_001",1,2018,391.96029897817
"Region1","S2D1B2","RES_CWH_BIO_001",1,2019,442.963919986999
"Region1","S2D1B2","RES_CWH_BIO_001",1,2020,335.377227461132
"Region1","S2D1B2","RES_CWH_BIO_001",1,2021,447.996997223388
"Region1","S2D1B2","RES_CWH_BIO_001",1,2022,495.777786049787
"Region1","S2D1B2","RES_CWH_BIO_001",1,2023,446.748113795845
"Region1","S2D1B2","RES_CWH_BIO_001",1,2024,464.925757650544
"Region1","S2D1B2","RES_CWH_BIO_001",1,2025,523.321102114359
"Region1","S2D1B2","RES_CWH_BIO_001",1,2026,528.347622862235
"Region1","S2D1B2","RES_CWH_BIO_001",1,2027,572.956988108465
"Region1","S2D1B2","RES_CWH_BIO_001",1,2028,642.413155624075
"Region1","S2D1B2","RES_CWH_BIO_001",1,2029,540.423444770718
"Region1","S2D1B2","RES_CWH_BIO_001",1,2030,553.889207079717
"Region1","S2D1B2","RES_CWH_BIO_001",1,2031,836.084748945133
"Region1","S2D1B2","RES_CWH_BIO_001",1,2032,632.310502083505
"Region1","S2D1B2","RES_CWH_BIO_001",1,2033,896.923262705156
"Region1","S2D1B2","RES_CWH_BIO_001",1,2034,547.245174373402
"Region1","S2D1B2","RES_CWH_BIO_001",1,2035,852.411544175277
"Region1","S2D1B2","RES_CWH_EL_001",1,2018,175.500064417019
"Region1","S2D1B2","RES_CWH_EL_001",1,2019,184.759332459768
"Region1","S2D1B2","RES_CWH_EL_001",1,2020,194.108358722931
"Region1","S2D1B2","RES_CWH_EL_001",1,2021,204.104484249377
"Region1","S2D1B2","RES_CWH_EL_001",1,2022,214.800450444892
"Region1","S2D1B2","RES_CWH_EL_001",1,2023,223.592250116009
"Region1","S2D1B2","RES_CWH_EL_001",1,2024,231.187974069606
"Region1","S2D1B2","RES_CWH_EL_001",1,2025,239.041734686775
"Region1","S2D1B2","RES_CWH_EL_001",1,2026,247.162297911833
"Region1","S2D1B2","RES_CWH_EL_001",1,2027,255.558727944315
"Region1","S2D1B2","RES_CWH_EL_001",1,2028,359.402495285803
"Region1","S2D1B2","RES_CWH_EL_001",1,2029,343.996701698883
"Region1","S2D1B2","RES_CWH_EL_001",1,2030,282.498531554524
"Region1","S2D1B2","RES_CWH_EL_001",1,2031,377.717097359736
"Region1","S2D1B2","RES_CWH_EL_001",1,2032,666.17125716479
"Region1","S2D1B2","RES_CWH_EL_001",1,2034,526.439078683563
"Region1","S2D1B2","RES_CWH_EL_001",1,2035,439.692558069486
"Region1","S2D1B2","RES_CWH_KER_001",1,2021,102.670700904094
"Region1","S2D1B2","RES_CWH_KER_001",1,2023,66.075344151521
"Region1","S2D1B2","RES_CWH_KER_001",1,2026,59.0948138962407
"Region1","S2D1B2","RES_CWH_KER_001",1,2027,43.667148241118
"Region1","S2D1B2","RES_CWH_KER_001",1,2035,144.528394017867
"Region1","S2D1B2","RES_CWH_LPG_001",1,2018,168.247930625077
"Region1","S2D1B2","RES_CWH_LPG_001",1,2019,179.134952646644
"Region1","S2D1B2","RES_CWH_LPG_001",1,2020,178.490251363017
"Region1","S2D1B2","RES_CWH_LPG_001",1,2021,215.41270577951
"Region1","S2D1B2","RES_CWH_LPG_001",1,2022,296.452727272727
"Region1","S2D1B2","RES_CWH_LPG_001",1,2023,200.861242169655
"Region1","S2D1B2","RES_CWH_LPG_001",1,2024,219.66631790413
"Region1","S2D1B2","RES_CWH_LPG_001",1,2026,240.428537389909
"Region1","S2D1B2","RES_CWH_LPG_001",1,2027,210.866815656291
"Region1","S2D1B2","RES_CWH_LPG_001",1,2028,292.795093829112
"Region1","S2D1B2","RES_CWH_LPG_001",1,2029,293.249138669603
"Region1","S2D1B2","RES_CWH_LPG_001",1,2030,271.10219320263
"Region1","S2D1B2","RES_CWH_LPG_001",1,2031,397.33447232254
"Region1","S2D1B2","RES_CWH_LPG_001",1,2032,289.5161953547
"Region1","S2D1B2","RES_CWH_LPG_001",1,2033,248.501294986642
"Region1","S2D1B2","RES_CWH_LPG_001",1,2034,337.42980769568
"Region1","S2D1B2","RES_CWH_LPG_001",1,2035,296.301276724035
"Region1","S2D1B2","RES_CWH_NGS_001",1,2018,0.455036908690869
"Region1","S2D1B2","RES_CWH_NGS_001",1,2019,0.470495112511251
"Region1","S2D1B2","RES_CWH_NGS_001",1,2020,0.486478452845285
"Region1","S2D1B2","RES_CWH_NGS_001",1,2021,0.503004768476848
"Region1","S2D1B2","RES_CWH_NGS_001",1,2022,0.520092504250389
"Region1","S2D1B2","RES_CWH_NGS_001",1,2023,0.537760733073236
"Region1","S2D1B2","RES_CWH_NGS_001",1,2024,0.556029174917492
"Region1","S2D1B2","RES_CWH_NGS_001",1,2025,0.574918219821982
"Region1","S2D1B2","RES_CWH_NGS_001",1,2026,0.594448950895089
"Region1","S2D1B2","RES_CWH_NGS_001",1,2027,0.614643166316632
"Region1","S2D1B2","RES_CWH_NGS_001",1,2028,0.635523406340634
"Region1","S2D1B2","RES_CWH_NGS_001",1,2029,0.65711297529753
"Region1","S2D1B2","RES_CWH_NGS_001",1,2030,0.679435969596959
"Region1","S2D1B2","RES_CWH_NGS_001",1,2031,0.702517306730673
"Region1","S2D1B2","RES_CWH_NGS_001",1,2032,0.726382747274727
"Region1","S2D1B2","RES_CWH_NGS_001",1,2033,0.751058927892789
"Region1","S2D1B2","RES_CWH_NGS_001",1,2034,0.776573391339134
"Region1","S2D1B2","RES_CWH_NGS_001",1,2035,0.802954614461446
"Region1","S2D1B2","RES_EL_APP_001",1,2018,210.42681678608
"Region1","S2D1B2","RES_EL_APP_001",1,2019,232.0747185261
"Region1","S2D1B2","RES_EL_APP_001",1,2020,255.951893551689
"Region1","S2D1B2","RES_EL_APP_001",1,2021,282.288638689867
"Region1","S2D1B2","RES_EL_APP_001",1,2022,311.324462640737
"Region1","S2D1B2","RES_EL_APP_001",1,2023,343.354145342887
"Region1","S2D1B2","RES_EL_APP_001",1,2024,378.672466734903
"Region1","S2D1B2","RES_EL_APP_001",1,2025,417.629477993859
"Region1","S2D1B2","RES_EL_APP_001",1,2026,460.593654042989
"Region1","S2D1B2","RES_EL_APP_001",1,2027,507.979529170931
"Region1","S2D1B2","RES_EL_APP_001",1,2028,560.238485158649
"Region1","S2D1B2","RES_EL_APP_001",1,2029,617.877175025589
"Region1","S2D1B2","RES_EL_APP_001",1,2030,681.439099283521
"Region1","S2D1B2","RES_EL_APP_001",1,2031,751.541453428864
"Region1","S2D1B2","RES_EL_APP_001",1,2032,828.85670419652
"Region1","S2D1B2","RES_EL_APP_001",1,2033,914.131013306039
"Region1","S2D1B2","RES_EL_APP_001",1,2034,1008.17502558854
"Region1","S2D1B2","RES_EL_APP_001",1,2035,1111.89150460594
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2018,1056440.3920392
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2019,1106886.16161616
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2020,1159740.75107511
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2021,1215119.18491849
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2022,1273141.97719772
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2023,1333935.39853985
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2024,1397631.74917492
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2025,1464369.6449645
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2026,1534294.32143214
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2027,1612565.6526933
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2028,1684319.9689969
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2029,1764747.42774277
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2030,1849015.35453545
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2031,1937307.13371337
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2032,2029814.90649065
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2033,2126739.9909991
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2034,2228293.31633163
"Region1","S2D1B2","TRA_BUS_BIODSL_001",1,2035,2385174.99844429
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2018,620449.119211921
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2019,650075.99939994
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2020,681117.583958396
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2021,802987.231459108
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2022,802987.231459108
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2023,702870.047037601
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2024,820831.344634464
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2025,860026.616661666
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2026,901093.490249025
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2027,1303724.51843668
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2028,989203.791379138
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2029,1036438.96589659
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2030,1259653.20185615
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2031,1137783.55435544
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2032,1192113.51635164
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2033,1249037.77277728
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2034,1807138.97666068
"Region1","S2D1B2","TRA_BUS_DSL_001",1,2035,1767943.70463348
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2018,0.013461716288186
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2019,0.01381206453049
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2020,0.0169382691843797
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2021,0.018628642916352
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2022,0.0198273712739125
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2023,0.0200510991547758
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2024,0.0206407958776793
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2026,0.0236438647936004
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2029,0.036674862572306
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2030,0.0346076425933889
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2031,0.0329172689003727
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2032,0.0340849104388393
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2033,0.0338611826606201
"Region1","S2D1B2","TRA_BUS_ELC_001",1,2035,0.0339636264788359
"Region1","S2D1B2","TRA_CAR",1,2018,365465.506761676
"Region1","S2D1B2","TRA_CAR",1,2019,382916.740830083
"Region1","S2D1B2","TRA_CAR",1,2020,401201.28360536
"Region1","S2D1B2","TRA_CAR",1,2021,420358.92610361
"Region1","S2D1B2","TRA_CAR",1,2022,440431.359346935
"Region1","S2D1B2","TRA_CAR",1,2023,461462.265382538
"Region1","S2D1B2","TRA_CAR",1,2024,483497.411952195
"Region1","S2D1B2","TRA_CAR",1,2025,506584.752264226
"Region1","S2D1B2","TRA_CAR",1,2026,611440.558364198
"Region1","S2D1B2","TRA_CAR",1,2027,637707.092304417
"Region1","S2D1B2","TRA_CAR",1,2028,582674.475236524
"Region1","S2D1B2","TRA_CAR",1,2029,610497.589858986
"Region1","S2D1B2","TRA_CAR",1,2030,639649.277560757
"Region1","S2D1B2","TRA_CAR",1,2031,670192.978875888
"Region1","S2D1B2","TRA_CAR",1,2032,702195.163205321
"Region1","S2D1B2","TRA_CAR",1,2033,735725.474336434
"Region1","S2D1B2","TRA_CAR",1,2034,888010.136299785
"Region1","S2D1B2","TRA_CAR",1,2035,894068.279884975
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2018,16445.9478047805
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2019,17231.2533353335
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2020,18054.0577657766
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2021,18916.1516751676
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2022,19819.4111711171
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2023,20765.8019401939
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2024,21757.3835383538
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2025,22796.313851385
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2026,23884.8538153814
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2027,21419.8291991461
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2028,26220.3513851383
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2029,27472.3915391535
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2030,28784.2174917492
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2031,30158.6840484046
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2032,31598.7823482347
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2033,33107.6463446344
"Region1","S2D1B2","TRA_CAR_BIODSL_001",1,2034,34688.5596659641
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2018,1827.32753375338
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2019,1914.5837043704
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2020,2006.00641764173
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2021,2101.79463046305
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2022,2202.15679667959
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2023,2307.31132713271
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2024,2417.48705970581
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2025,2532.92376137625
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2026,2653.87264626463
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2027,3455.95881292728
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2028,2913.37237623762
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2029,3052.48794879493
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2030,3198.24638763878
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2031,3350.96489448953
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2032,3510.97581658175
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2033,3678.62737173725
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2034,3854.28440644288
"Region1","S2D1B2","TRA_CAR_DSL_001",1,2035,4038.32918891851
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2018,347192.231423142
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2019,363770.903790379
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2020,381141.219421942
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2021,399340.97979798
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2022,418409.791379138
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2023,438389.152115212
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2024,459322.541354136
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2025,481255.514651465
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2026,584901.831902552
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2027,612831.304292344
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2028,553540.751475148
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2029,579972.710371037
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2030,607666.813681368
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2031,636683.329932994
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2032,667085.405040504
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2033,698939.200620062
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2034,849467.292227378
"Region1","S2D1B2","TRA_CAR_GSL_001",1,2035,890029.950696056
"Region1","S2D1B2","TRA_MCY",1,2018,823827.456645665
"Region1","S2D1B2","TRA_MCY",1,2019,863165.794979498
"Region1","S2D1B2","TRA_MCY",1,2020,904382.566656666
"Region1","S2D1B2","TRA_MCY",1,2021,947567.467946795
"Region1","S2D1B2","TRA_MCY",1,2022,992814.478647865
"Region1","S2D1B2","TRA_MCY",1,2023,1040222.06620662
"Region1","S2D1B2","TRA_MCY",1,2024,1089893.39833983
"Region1","S2D1B2","TRA_MCY",1,2025,1141936.57165717
"Region1","S2D1B2","TRA_MCY",1,2026,1196464.84348435
"Region1","S2D1B2","TRA_MCY",1,2027,1253596.87868787
"Region1","S2D1B2","TRA_MCY",1,2028,1313457.00770077
"Region1","S2D1B2","TRA_MCY",1,2029,1376175.50055006
"Region1","S2D1B2","TRA_MCY",1,2030,1441888.84488449
"Region1","S2D1B2","TRA_MCY",1,2031,1510740.0480048
"Region1","S2D1B2","TRA_MCY",1,2032,1582878.94389439
"Region1","S2D1B2","TRA_MCY",1,2033,1658462.52225223
"Region1","S2D1B2","TRA_MCY",1,2034,1737655.27052705
"Region1","S2D1B2","TRA_MCY",1,2035,1820629.5269527
"Region1","S2D1B2","TRA_MCY_001",1,2018,823827.456645665
"Region1","S2D1B2","TRA_MCY_001",1,2019,863165.794979498
"Region1","S2D1B2","TRA_MCY_001",1,2020,904382.566656666
"Region1","S2D1B2","TRA_MCY_001",1,2021,947567.467946794
"Region1","S2D1B2","TRA_MCY_001",1,2022,992814.478647865
"Region1","S2D1B2","TRA_MCY_001",1,2023,1040222.06620662
"Region1","S2D1B2","TRA_MCY_001",1,2024,1089893.39833983
"Region1","S2D1B2","TRA_MCY_001",1,2025,1141936.57165717
"Region1","S2D1B2","TRA_MCY_001",1,2026,1196464.84348435
"Region1","S2D1B2","TRA_MCY_001",1,2027,1253596.87868787
"Region1","S2D1B2","TRA_MCY_001",1,2028,1313457.00770077
"Region1","S2D1B2","TRA_MCY_001",1,2029,1376175.50055006
"Region1","S2D1B2","TRA_MCY_001",1,2030,1441888.84488449
"Region1","S2D1B2","TRA_MCY_001",1,2031,1510740.0480048
"Region1","S2D1B2","TRA_MCY_001",1,2032,1582878.94389439
"Region1","S2D1B2","TRA_MCY_001",1,2033,1658462.52225223
"Region1","S2D1B2","TRA_MCY_001",1,2034,1737655.27052705
"Region1","S2D1B2","TRA_MCY_001",1,2035,1820629.5269527
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2018,1634.57346499109
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2019,1634.57346499109
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2020,1857.31797127474
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2021,1979.8232288358
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2022,2110.41603093496
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2025,4262.82694287853
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2029,6115.02767144357
"Region1","S2D1B2","TRA_PLANE_FREIGHT_001",1,2030,1750.62385554218
